"start_year";"EinheitenTyp";"ags_federal_state";"n";"mean";"sum";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"voters_eligible";"voter_turnout";"votes_valid";"votes_cdu_csu";"votes_spd";"votes_greens";"votes_fdp";"votes_the_left";"votes_afd";"votes_other_parties"
1998;"Windeinheit";"07";15;626,666666666667;9400;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Stromverbrauchseinheit";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Gas";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Stromspeichereinheit";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Gasverbrauchseinheit";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Verbrennung";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Steinkohle";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Gaserzeugungseinheit";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Gasspeichereinheit";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Braunkohle";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Biomasse";"07";3;56,6666666666667;170;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Geothermie";"07";0;0;0;1416117;44257388;7957748;3016036;83,9;2491752;975258;1028886;152009;177016;25083;NA;133500
1998;"Mineralölprodukte";"08";6;351,666666666667;2110;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Solareinheit";"08";41;13,709756097561;562,1;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Wasser";"08";5;129,1;645,5;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Windeinheit";"08";1;600;600;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Stromverbrauchseinheit";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Gas";"08";5;16,38;81,9;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Stromspeichereinheit";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Gasverbrauchseinheit";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Verbrennung";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Steinkohle";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Gaserzeugungseinheit";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Gasspeichereinheit";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Braunkohle";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Biomasse";"08";5;167;835;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Geothermie";"08";0;0;0;3785096;129146647;25490602;7256933;83,1;5945364;2245873;2118439;549567;524527;58013;NA;448945
1998;"Mineralölprodukte";"09";5;50,54;252,7;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Solareinheit";"09";60;2,41611666666667;144,967;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Wasser";"09";14;146,028571428571;2044,4;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Windeinheit";"09";2;500;1000;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Stromverbrauchseinheit";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Gas";"09";7;43,9142857142857;307,4;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Stromspeichereinheit";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Gasverbrauchseinheit";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Verbrennung";"09";1;12000;12000;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Steinkohle";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Gaserzeugungseinheit";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Gasspeichereinheit";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Braunkohle";"09";0;0;0;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Biomasse";"09";8;151,1;1208,8;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Geothermie";"09";1;1000;1000;4611315;154059440;29664005;8875328;79,2;6974468;3324480;2401021;413909;354620;46301;NA;434137
1998;"Mineralölprodukte";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Solareinheit";"10";10;2,539;25,39;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Wasser";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Windeinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Stromverbrauchseinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Gas";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Stromspeichereinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Gasverbrauchseinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Verbrennung";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Steinkohle";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Gaserzeugungseinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Gasspeichereinheit";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Braunkohle";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Biomasse";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Geothermie";"10";0;0;0;325561;10378380;1843326;828507;84,8;689308;219484;361486;37807;32517;7087;NA;30927
1998;"Mineralölprodukte";"11";1;216;216;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Solareinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Wasser";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Windeinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Stromverbrauchseinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Gas";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Stromspeichereinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Gasverbrauchseinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Verbrennung";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Steinkohle";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Gaserzeugungseinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Gasspeichereinheit";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Braunkohle";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Biomasse";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Geothermie";"11";0;0;0;1025834;32546933;6432638;2442929;81,1;1957959;463438;740915;221849;95403;263337;NA;173017
1998;"Mineralölprodukte";"12";2;117000;234000;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Solareinheit";"12";1;7,92;7,92;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Wasser";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Windeinheit";"12";18;622,222222222222;11200;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Stromverbrauchseinheit";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Gas";"12";1;4856;4856;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Stromspeichereinheit";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Gasverbrauchseinheit";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Verbrennung";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Steinkohle";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Gaserzeugungseinheit";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Gasspeichereinheit";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Braunkohle";"12";2;384000;768000;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Biomasse";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Geothermie";"12";0;0;0;798623;20269618;3008997;2032303;78,1;1541971;320443;670744;55884;43896;313090;NA;137914
1998;"Mineralölprodukte";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Solareinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Wasser";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Windeinheit";"13";30;626,333333333333;18790;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Stromverbrauchseinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Gas";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Stromspeichereinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Gasverbrauchseinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Verbrennung";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Steinkohle";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Gaserzeugungseinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Gasspeichereinheit";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Braunkohle";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Biomasse";"13";1;601;601;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Geothermie";"13";0;0;0;528034;12783697;1848652;1407661;79,4;1089276;318939;384746;32132;24300;257464;NA;71695
1998;"Mineralölprodukte";"14";2;305;610;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Solareinheit";"14";1;3,4;3,4;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Wasser";"14";4;176,25;705;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Windeinheit";"14";6;596,666666666667;3580;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Stromverbrauchseinheit";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Gas";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Stromspeichereinheit";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Gasverbrauchseinheit";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Verbrennung";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Steinkohle";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Gaserzeugungseinheit";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Gasspeichereinheit";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Braunkohle";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Biomasse";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Geothermie";"14";0;0;0;1372634;31387000;4275889;3602458;81,6;2894365;945199;842329;126964;105524;577764;NA;296585
1998;"Mineralölprodukte";"15";3;214,683333333333;644,05;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Solareinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Wasser";"15";1;32;32;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Windeinheit";"15";11;636,363636363636;7000;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Stromverbrauchseinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Gas";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Stromspeichereinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Gasverbrauchseinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Verbrennung";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Steinkohle";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Gaserzeugungseinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Gasspeichereinheit";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Braunkohle";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Biomasse";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Geothermie";"15";0;0;0;775862;18063256;2470926;2149785;77,1;1631177;444311;620771;54538;66428;337393;NA;107736
1998;"Mineralölprodukte";"16";2;150;300;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Solareinheit";"16";1;2;2;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Wasser";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Windeinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Stromverbrauchseinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Gas";"16";2;2443;4886;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Stromspeichereinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Gasverbrauchseinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Verbrennung";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Steinkohle";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Gaserzeugungseinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Gasspeichereinheit";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Braunkohle";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Biomasse";"16";1;549;549;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Geothermie";"16";0;0;0;765490;17378122;2265196;1968023;82,3;1593228;460441;549942;62068;54233;338200;NA;128344
1998;"Mineralölprodukte";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Solareinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Wasser";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Windeinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Stromverbrauchseinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Gas";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Stromspeichereinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Gasverbrauchseinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Verbrennung";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Steinkohle";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Gaserzeugungseinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Gasspeichereinheit";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Braunkohle";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Biomasse";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"Geothermie";NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Mineralölprodukte";"01";4;501;2004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Solareinheit";"01";19;2,89421052631579;54,99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Wasser";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Windeinheit";"01";19;1202,10526315789;22840;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromverbrauchseinheit";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gas";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromspeichereinheit";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasverbrauchseinheit";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Verbrennung";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Steinkohle";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gaserzeugungseinheit";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasspeichereinheit";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Braunkohle";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Biomasse";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Geothermie";"01";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Mineralölprodukte";"02";1;216;216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Solareinheit";"02";5;3,72;18,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Wasser";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Windeinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromverbrauchseinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gas";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromspeichereinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasverbrauchseinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Verbrennung";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Steinkohle";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gaserzeugungseinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasspeichereinheit";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Braunkohle";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Biomasse";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Geothermie";"02";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Mineralölprodukte";"03";2;1045;2090;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Solareinheit";"03";33;3,58824242424242;118,412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Wasser";"03";1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Windeinheit";"03";35;1160;40600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromverbrauchseinheit";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gas";"03";3;42;126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromspeichereinheit";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasverbrauchseinheit";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Verbrennung";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Steinkohle";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gaserzeugungseinheit";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Gasspeichereinheit";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Braunkohle";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Biomasse";"03";1;366;366;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Geothermie";"03";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Mineralölprodukte";"04";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Solareinheit";"04";9;1,90888888888889;17,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Wasser";"04";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Windeinheit";"04";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"Stromverbrauchseinheit";"04";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
