"MastrID";"MastrNummer";"Betriebsstatus";"EinheitenTyp";"Lage";"Plz";"Ort";"Bundesland";"Landkreis";"Gemeinde";"ags_municipality";"Breitengrad";"Laengengrad";"Leistungsbegrenzung";"Bruttoleistung";"Nettonennleistung";"Nutzungsbereich";"Energietraeger";"EinspeisungsArt";"start_year";"start_pause";"end_pause";"end_year";"ags_county";"ags_federal_state";"name"
2449163;"SEE932595754634";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99105;6,473698;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449174;"SEE996794060361";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98044;6,473729;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449190;"SEE983099104197";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97398;6,473747;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449235;"SEE960487262875";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,9606;6,468454;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449257;"SEE991167501922";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94703;6,463752;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449269;"SEE921468329628";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94008;6,468518;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449274;"SEE904613962253";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93312;6,466492;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449283;"SEE982569724088";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,9673;6,479863;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449295;"SEE956334617752";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96111;6,47988;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449307;"SEE989731129931";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93313;6,479958;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449317;"SEE946413354456";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92695;6,474835;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449452;"SEE970297764735";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92168;6,481956;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449461;"SEE915959499006";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94704;6,491342;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449470;"SEE916831387565";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94011;6,491419;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449509;"SEE914092271029";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93313;6,491378;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449531;"SEE921280042958";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92617;6,491395;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449548;"SEE942496738824";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,91642;6,489075;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449565;"SEE991957737562";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,91754;6,501162;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449584;"SEE931927822133";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,9534;6,508473;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454636;"SEE930655599751";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94705;6,51419;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454654;"SEE915836749507";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94009;6,514203;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454678;"SEE984994208263";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93313;6,514217;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454698;"SEE930584638842";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92614;6,514264;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454728;"SEE914501224240";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,91941;6,514244;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454756;"SEE996874948558";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,921;6,525379;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454780;"SEE993353148379";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94009;6,537047;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454790;"SEE992672559583";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93175;6,539585;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454807;"SEE903399868223";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92258;6,536516;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454861;"SEE971087132765";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93279;6,553314;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2454950;"SEE953749377837";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92417;6,547653;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2455027;"SEE942626366378";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92576;6,558791;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2455103;"SEE972051293291";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92734;6,56993;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2455668;"SEE944732669404";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,92892;6,58107;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2455806;"SEE910434700943";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98763;6,594152;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2455920;"SEE903979891108";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93054;6,592489;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2456088;"SEE968647037233";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,93216;6,60391;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2456187;"SEE920081304234";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98762;6,617023;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2456398;"SEE917123062573";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98089;6,617019;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2456710;"SEE904836387451";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97415;6,617016;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2458008;"SEE973594758933";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98084;6,491251;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458018;"SEE973531566713";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97411;6,491268;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458030;"SEE903987429621";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99433;6,502667;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458038;"SEE911639985104";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98758;6,502667;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458051;"SEE912924417973";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98086;6,502695;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458063;"SEE989813928117";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97412;6,502696;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458215;"SEE961029147148";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96736;6,502727;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458236;"SEE993651145650";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99434;6,514091;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2458262;"SEE991702160683";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98758;6,514111;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
