"start_year";"EinheitenTyp";"Landkreis";"name";"ags_county";"n";"mean";"sum";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"voters_eligible";"voter_turnout";"votes_valid";"votes_cdu_csu";"votes_spd";"votes_greens";"votes_fdp";"vodes_the_left";"votes_afd";"votes_other_parties"
2005;"Verbrennung";"Biberach";"Biberach";"08426";1;5;5;NA;NA;NA;138144;79,1;107187;55080;23524;8235;11791;2750;NA;5807
2005;"Biomasse";"Bodenseekreis";"Bodenseekreis";"08435";3;321,666666666667;965;NA;NA;NA;148427;80;117191;48256;32948;13442;14537;3847;NA;4161
2005;"Solareinheit";"Bodenseekreis";"Bodenseekreis";"08435";82;10,5966951219512;868,929;NA;NA;NA;148427;80;117191;48256;32948;13442;14537;3847;NA;4161
2005;"Verbrennung";"Bodenseekreis";"Bodenseekreis";"08435";3;53,5;160,5;NA;NA;NA;148427;80;117191;48256;32948;13442;14537;3847;NA;4161
2005;"Biomasse";"Ravensburg";"Ravensburg";"08436";5;170;850;NA;NA;NA;197512;78,2;151656;69264;36744;16811;17689;4702;NA;6446
2005;"Solareinheit";"Ravensburg";"Ravensburg";"08436";168;13,7729047619048;2313,848;NA;NA;NA;197512;78,2;151656;69264;36744;16811;17689;4702;NA;6446
2005;"Verbrennung";"Ravensburg";"Ravensburg";"08436";4;64,075;256,3;NA;NA;NA;197512;78,2;151656;69264;36744;16811;17689;4702;NA;6446
2005;"Biomasse";"Sigmaringen";"Sigmaringen";"08437";8;429,75;3438;NA;NA;NA;96202;76,8;72400;36624;16386;5242;8030;2254;NA;3864
2005;"Solareinheit";"Sigmaringen";"Sigmaringen";"08437";97;267,813113402062;25977,872;NA;NA;NA;96202;76,8;72400;36624;16386;5242;8030;2254;NA;3864
2005;"Solareinheit";"Ingolstadt";"Ingolstadt";"09161";43;6,63058139534884;285,115;NA;NA;NA;86164;69,8;59307;27412;17635;4182;5147;2274;NA;2657
2005;"Solareinheit";"München";"München, Landeshauptstadt";"09162";24;13,5616666666667;325,48;NA;NA;NA;840166;76,9;640630;239953;185777;93326;78620;24770;NA;18184
2005;"Verbrennung";"München";"München, Landeshauptstadt";"09162";3;10;30;NA;NA;NA;840166;76,9;640630;239953;185777;93326;78620;24770;NA;18184
2005;"Wasser";"München";"München, Landeshauptstadt";"09162";1;320;320;NA;NA;NA;840166;76,9;640630;239953;185777;93326;78620;24770;NA;18184
2005;"Solareinheit";"Rosenheim";"Rosenheim";"09163";14;10,0494285714286;140,692;NA;NA;NA;41101;72,2;29321;14167;7439;2468;2661;976;NA;1610
2005;"Biomasse";"Altötting";"Altötting";"09171";3;386,666666666667;1160;NA;NA;NA;82929;75,5;61775;35387;13146;3463;5156;1633;NA;2990
2005;"Solareinheit";"Altötting";"Altötting";"09171";73;16,3683561643836;1194,89;NA;NA;NA;82929;75,5;61775;35387;13146;3463;5156;1633;NA;2990
2005;"Verbrennung";"Altötting";"Altötting";"09171";1;180;180;NA;NA;NA;82929;75,5;61775;35387;13146;3463;5156;1633;NA;2990
2005;"Biomasse";"Berchtesgadener Land";"Berchtesgadener Land";"09172";1;460;460;NA;NA;NA;73636;76,7;55815;32715;10695;3657;4585;1569;NA;2594
2005;"Solareinheit";"Berchtesgadener Land";"Berchtesgadener Land";"09172";15;8,94866666666667;134,23;NA;NA;NA;73636;76,7;55815;32715;10695;3657;4585;1569;NA;2594
2005;"Biomasse";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";2;145;290;NA;NA;NA;88777;79,9;70205;39252;12570;6157;7963;1697;NA;2566
2005;"Solareinheit";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";14;15,2414285714286;213,38;NA;NA;NA;88777;79,9;70205;39252;12570;6157;7963;1697;NA;2566
2005;"Verbrennung";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";1;5,5;5,5;NA;NA;NA;88777;79,9;70205;39252;12570;6157;7963;1697;NA;2566
2005;"Biomasse";"Dachau";"Dachau";"09174";3;140;420;NA;NA;NA;95529;81,1;76569;41106;16481;6442;7801;2085;NA;2654
2005;"Solareinheit";"Dachau";"Dachau";"09174";30;180,581666666667;5417,45;NA;NA;NA;95529;81,1;76569;41106;16481;6442;7801;2085;NA;2654
2005;"Solareinheit";"Ebersberg";"Ebersberg";"09175";7;11,0542857142857;77,38;NA;NA;NA;89850;83,6;74419;37445;16655;7659;8602;1875;NA;2183
2005;"Biomasse";"Eichstätt";"Eichstätt";"09176";1;190;190;NA;NA;NA;91266;81,2;73143;39630;19383;3947;4967;1984;NA;3232
2005;"Solareinheit";"Eichstätt";"Eichstätt";"09176";43;7,86627906976744;338,25;NA;NA;NA;91266;81,2;73143;39630;19383;3947;4967;1984;NA;3232
2005;"Verbrennung";"Eichstätt";"Eichstätt";"09176";1;5,3;5,3;NA;NA;NA;91266;81,2;73143;39630;19383;3947;4967;1984;NA;3232
2005;"Biomasse";"Erding";"Erding";"09177";9;270,555555555556;2435;NA;NA;NA;89531;79,5;70543;38804;14326;5185;6654;2072;NA;3502
2005;"Solareinheit";"Erding";"Erding";"09177";45;12,0136666666667;540,615;NA;NA;NA;89531;79,5;70543;38804;14326;5185;6654;2072;NA;3502
2005;"Verbrennung";"Erding";"Erding";"09177";2;6,7;13,4;NA;NA;NA;89531;79,5;70543;38804;14326;5185;6654;2072;NA;3502
2005;"Solareinheit";"Freising";"Freising";"09178";44;37,1713636363636;1635,54;NA;NA;NA;111510;80,4;88800;45500;18897;8454;9645;2730;NA;3574
2005;"Biomasse";"Fürstenfeldbruck";"Fürstenfeldbruck";"09179";1;1080;1080;NA;NA;NA;147411;82,6;120693;56983;29446;13517;13670;3345;NA;3732
2005;"Solareinheit";"Fürstenfeldbruck";"Fürstenfeldbruck";"09179";29;21,7413793103448;630,5;NA;NA;NA;147411;82,6;120693;56983;29446;13517;13670;3345;NA;3732
2005;"Solareinheit";"Garmisch-Partenkirchen";"Garmisch-Partenkirchen";"09180";22;9,72545454545454;213,96;NA;NA;NA;65163;78,9;50902;30623;8015;3336;5898;1151;NA;1879
2005;"Biomasse";"Landsberg am Lech";"Landsberg am Lech";"09181";3;500;1500;NA;NA;NA;82124;80,9;65884;33730;13692;6712;7376;1732;NA;2642
2005;"Solareinheit";"Landsberg am Lech";"Landsberg am Lech";"09181";17;8,83529411764706;150,2;NA;NA;NA;82124;80,9;65884;33730;13692;6712;7376;1732;NA;2642
2005;"Verbrennung";"Landsberg am Lech";"Landsberg am Lech";"09181";1;5,5;5,5;NA;NA;NA;82124;80,9;65884;33730;13692;6712;7376;1732;NA;2642
2005;"Solareinheit";"Miesbach";"Miesbach";"09182";18;9,05305555555556;162,955;NA;NA;NA;70354;80,3;55906;30628;10716;4238;7151;1325;NA;1848
2005;"Verbrennung";"Miesbach";"Miesbach";"09182";1;6,27;6,27;NA;NA;NA;70354;80,3;55906;30628;10716;4238;7151;1325;NA;1848
2005;"Biomasse";"Mühldorf a. Inn";"Mühldorf a.Inn";"09183";5;512,6;2563;NA;NA;NA;83283;74,8;61507;36484;11624;3431;5257;1695;NA;3016
2005;"Solareinheit";"Mühldorf a. Inn";"Mühldorf a.Inn";"09183";46;13,095652173913;602,4;NA;NA;NA;83283;74,8;61507;36484;11624;3431;5257;1695;NA;3016
2005;"Biomasse";"München";"München";"09184";1;294;294;NA;NA;NA;221199;83,4;183209;83082;44113;19392;26706;4731;NA;5185
2005;"Solareinheit";"München";"München";"09184";22;11,4525;251,955;NA;NA;NA;221199;83,4;183209;83082;44113;19392;26706;4731;NA;5185
2005;"Biomasse";"Neuburg-Schrobenhausen";"Neuburg-Schrobenhausen";"09185";1;190;190;NA;NA;NA;68469;77,5;52453;30314;11595;2502;4069;1576;NA;2397
2005;"Solareinheit";"Neuburg-Schrobenhausen";"Neuburg-Schrobenhausen";"09185";41;9,96243902439024;408,46;NA;NA;NA;68469;77,5;52453;30314;11595;2502;4069;1576;NA;2397
2005;"Solareinheit";"Pfaffenhofen a.d. Ilm";"Pfaffenhofen a.d.Ilm";"09186";44;11,4975;505,89;NA;NA;NA;86031;78,3;66724;35409;15796;4254;6191;2153;NA;2921
2005;"Verbrennung";"Pfaffenhofen a.d. Ilm";"Pfaffenhofen a.d.Ilm";"09186";1;5,5;5,5;NA;NA;NA;86031;78,3;66724;35409;15796;4254;6191;2153;NA;2921
2005;"Solareinheit";"Rosenheim";"Rosenheim";"09187";66;11,0892575757576;731,891;NA;NA;NA;180919;79,3;142079;79644;28043;10969;13383;3338;NA;6702
2005;"Verbrennung";"Rosenheim";"Rosenheim";"09187";1;119;119;NA;NA;NA;180919;79,3;142079;79644;28043;10969;13383;3338;NA;6702
2005;"Wasser";"Rosenheim";"Rosenheim";"09187";1;94,44;94,44;NA;NA;NA;180919;79,3;142079;79644;28043;10969;13383;3338;NA;6702
2005;"Solareinheit";"Starnberg";"Starnberg";"09188";12;10,2175;122,61;NA;NA;NA;94199;84,3;78941;37051;16036;9849;12469;1639;NA;1897
2005;"Verbrennung";"Starnberg";"Starnberg";"09188";2;5,5;11;NA;NA;NA;94199;84,3;78941;37051;16036;9849;12469;1639;NA;1897
2005;"Biomasse";"Traunstein";"Traunstein";"09189";11;258,909090909091;2848;NA;NA;NA;129311;78,2;100092;56971;20128;7415;8259;2770;NA;4549
2005;"Solareinheit";"Traunstein";"Traunstein";"09189";80;87,99585;7039,668;NA;NA;NA;129311;78,2;100092;56971;20128;7415;8259;2770;NA;4549
2005;"Wasser";"Traunstein";"Traunstein";"09189";1;110;110;NA;NA;NA;129311;78,2;100092;56971;20128;7415;8259;2770;NA;4549
2005;"Solareinheit";"Weilheim-Schongau";"Weilheim-Schongau";"09190";24;16,2929166666667;391,03;NA;NA;NA;97075;80,1;76941;39683;17408;6377;7428;2621;NA;3424
2005;"Solareinheit";"Landshut";"Landshut";"09261";11;8,37909090909091;92,17;NA;NA;NA;45842;73,9;33444;17098;7963;2829;3129;1155;NA;1270
2005;"Solareinheit";"Passau";"Passau";"09262";23;18,1991304347826;418,58;NA;NA;NA;38367;71,1;27050;13121;6854;2135;2963;1018;NA;959
2005;"Solareinheit";"Straubing";"Straubing";"09263";11;11,7318181818182;129,05;NA;NA;NA;34179;68,7;23229;13120;5425;958;1782;865;NA;1079
2005;"Biomasse";"Deggendorf";"Deggendorf";"09271";1;1344;1344;NA;NA;NA;89987;71,6;63740;36931;13185;2499;4934;2160;NA;4031
2005;"Solareinheit";"Deggendorf";"Deggendorf";"09271";72;12,2942361111111;885,185;NA;NA;NA;89987;71,6;63740;36931;13185;2499;4934;2160;NA;4031
2005;"Verbrennung";"Deggendorf";"Deggendorf";"09271";3;5,5;16,5;NA;NA;NA;89987;71,6;63740;36931;13185;2499;4934;2160;NA;4031
2005;"Wasser";"Deggendorf";"Deggendorf";"09271";1;22;22;NA;NA;NA;89987;71,6;63740;36931;13185;2499;4934;2160;NA;4031
2005;"Solareinheit";"Freyung-Grafenau";"Freyung-Grafenau";"09272";70;15,415;1079,05;NA;NA;NA;64167;69,7;44232;25324;8926;1542;3596;1885;NA;2959
2005;"Solareinheit";"Kelheim";"Kelheim";"09273";96;18,8446875;1809,09;NA;NA;NA;84521;75,9;63413;33904;15260;3561;5738;1968;NA;2982
2005;"Wasser";"Kelheim";"Kelheim";"09273";1;7,5;7,5;NA;NA;NA;84521;75,9;63413;33904;15260;3561;5738;1968;NA;2982
2005;"Biomasse";"Landshut";"Landshut";"09274";3;296,333333333333;889;NA;NA;NA;111739;78,8;87145;51021;16562;4649;8145;2460;NA;4308
2005;"Solareinheit";"Landshut";"Landshut";"09274";92;303,132130434783;27888,156;NA;NA;NA;111739;78,8;87145;51021;16562;4649;8145;2460;NA;4308
2005;"Verbrennung";"Landshut";"Landshut";"09274";1;238;238;NA;NA;NA;111739;78,8;87145;51021;16562;4649;8145;2460;NA;4308
2005;"Biomasse";"Passau";"Passau";"09275";3;125,666666666667;377;NA;NA;NA;146361;71,8;103948;58758;23143;4381;9132;3553;NA;4981
2005;"Solareinheit";"Passau";"Passau";"09275";154;52,0191558441558;8010,95;NA;NA;NA;146361;71,8;103948;58758;23143;4381;9132;3553;NA;4981
2005;"Verbrennung";"Passau";"Passau";"09275";2;230;460;NA;NA;NA;146361;71,8;103948;58758;23143;4381;9132;3553;NA;4981
2005;"Solareinheit";"Regen";"Regen";"09276";56;10,5468214285714;590,622;NA;NA;NA;63904;70,9;44661;25376;10076;1490;3278;1729;NA;2712
2005;"Biomasse";"Rottal-Inn";"Rottal-Inn";"09277";6;305;1830;NA;NA;NA;91631;73,8;66392;40722;12495;3002;5073;1645;NA;3455
2005;"Solareinheit";"Rottal-Inn";"Rottal-Inn";"09277";90;15,2322777777778;1370,905;NA;NA;NA;91631;73,8;66392;40722;12495;3002;5073;1645;NA;3455
2005;"Biomasse";"Straubing-Bogen";"Straubing-Bogen";"09278";3;230;690;NA;NA;NA;74533;78,5;57796;36297;10430;1736;4212;1698;NA;3423
2005;"Solareinheit";"Straubing-Bogen";"Straubing-Bogen";"09278";123;15,3208943089431;1884,47;NA;NA;NA;74533;78,5;57796;36297;10430;1736;4212;1698;NA;3423
2005;"Biomasse";"Dingolfing-Landau";"Dingolfing-Landau";"09279";6;312;1872;NA;NA;NA;69922;74,4;51330;30473;10887;1847;3621;1321;NA;3181
2005;"Solareinheit";"Dingolfing-Landau";"Dingolfing-Landau";"09279";123;48,6713821138211;5986,58;NA;NA;NA;69922;74,4;51330;30473;10887;1847;3621;1321;NA;3181
2005;"Solareinheit";"Amberg";"Amberg";"09361";18;6,11222222222222;110,02;NA;NA;NA;33863;71,6;23854;10842;7263;1519;1949;1040;NA;1241
2005;"Solareinheit";"Regensburg";"Regensburg";"09362";16;14,0691875;225,107;NA;NA;NA;96827;72,9;69799;30210;19197;8395;6657;2818;NA;2522
2005;"Verbrennung";"Regensburg";"Regensburg";"09362";1;350;350;NA;NA;NA;96827;72,9;69799;30210;19197;8395;6657;2818;NA;2522
2005;"Biomasse";"Weiden i.d. OPf.";"Weiden i.d.OPf.";"09363";2;250;500;NA;NA;NA;33516;71,9;23765;10862;7826;1301;1673;1058;NA;1045
2005;"Solareinheit";"Weiden i.d. OPf.";"Weiden i.d.OPf.";"09363";21;43,0128571428571;903,27;NA;NA;NA;33516;71,9;23765;10862;7826;1301;1673;1058;NA;1045
2005;"Verbrennung";"Weiden i.d. OPf.";"Weiden i.d.OPf.";"09363";1;400;400;NA;NA;NA;33516;71,9;23765;10862;7826;1301;1673;1058;NA;1045
2005;"Solareinheit";"Amberg-Sulzbach";"Amberg-Sulzbach";"09371";64;12,4564375;797,212;NA;NA;NA;82860;78,3;63816;30943;19302;3198;4474;2406;NA;3493
2005;"Verbrennung";"Amberg-Sulzbach";"Amberg-Sulzbach";"09371";1;5,5;5,5;NA;NA;NA;82860;78,3;63816;30943;19302;3198;4474;2406;NA;3493
2005;"Biomasse";"Cham";"Cham";"09372";3;843,333333333333;2530;NA;NA;NA;101722;73,3;73437;43130;15200;2660;5453;2530;NA;4464
2005;"Solareinheit";"Cham";"Cham";"09372";93;13,0476989247312;1213,436;NA;NA;NA;101722;73,3;73437;43130;15200;2660;5453;2530;NA;4464
2005;"Verbrennung";"Cham";"Cham";"09372";3;27,7;83,1;NA;NA;NA;101722;73,3;73437;43130;15200;2660;5453;2530;NA;4464
2005;"Biomasse";"Neumarkt i.d. OPf.";"Neumarkt i.d.OPf.";"09373";7;260,142857142857;1821;NA;NA;NA;96433;80,2;76327;44370;16173;3997;5762;2300;NA;3725
2005;"Solareinheit";"Neumarkt i.d. OPf.";"Neumarkt i.d.OPf.";"09373";64;143,93290625;9211,706;NA;NA;NA;96433;80,2;76327;44370;16173;3997;5762;2300;NA;3725
2005;"Biomasse";"Neustadt a.d. Waldnaab";"Neustadt a.d.Waldnaab";"09374";2;450;900;NA;NA;NA;77294;79,7;60381;30326;18574;2196;3759;2056;NA;3470
2005;"Solareinheit";"Neustadt a.d. Waldnaab";"Neustadt a.d.Waldnaab";"09374";95;8,92821052631579;848,18;NA;NA;NA;77294;79,7;60381;30326;18574;2196;3759;2056;NA;3470
2005;"Solareinheit";"Regensburg";"Regensburg";"09375";124;11,2530967741935;1395,384;NA;NA;NA;139592;78,8;108714;56146;27313;6815;9342;3645;NA;5453
2005;"Verbrennung";"Regensburg";"Regensburg";"09375";1;5,5;5,5;NA;NA;NA;139592;78,8;108714;56146;27313;6815;9342;3645;NA;5453
2005;"Biomasse";"Schwandorf";"Schwandorf";"09376";3;709,666666666667;2129;NA;NA;NA;113755;75,5;84568;41238;26339;3385;5571;3407;NA;4628
2005;"Solareinheit";"Schwandorf";"Schwandorf";"09376";81;12,4186172839506;1005,908;NA;NA;NA;113755;75,5;84568;41238;26339;3385;5571;3407;NA;4628
2005;"Verbrennung";"Schwandorf";"Schwandorf";"09376";1;5,16;5,16;NA;NA;NA;113755;75,5;84568;41238;26339;3385;5571;3407;NA;4628
2005;"Biomasse";"Tirschenreuth";"Tirschenreuth";"09377";2;226;452;NA;NA;NA;61997;78,9;48014;25827;13373;1652;3026;1650;NA;2486
2005;"Solareinheit";"Tirschenreuth";"Tirschenreuth";"09377";40;11,849875;473,995;NA;NA;NA;61997;78,9;48014;25827;13373;1652;3026;1650;NA;2486
2005;"Verbrennung";"Tirschenreuth";"Tirschenreuth";"09377";1;67;67;NA;NA;NA;61997;78,9;48014;25827;13373;1652;3026;1650;NA;2486
2005;"Solareinheit";"Bamberg";"Bamberg";"09461";16;8,978125;143,65;NA;NA;NA;53164;73,7;38769;17088;10039;4347;3826;1652;NA;1817
2005;"Solareinheit";"Bayreuth";"Bayreuth";"09462";3;3,2;9,6;NA;NA;NA;57300;73,2;41534;17495;12823;3608;4556;1537;NA;1515
2005;"Solareinheit";"Coburg";"Coburg";"09463";7;6,52857142857143;45,7;NA;NA;NA;32874;74;24053;9638;8236;1949;2327;1012;NA;891
2005;"Solareinheit";"Hof";"Hof";"09464";6;9,42333333333333;56,54;NA;NA;NA;36752;72,3;26174;11266;8347;1495;2520;1203;NA;1343
2005;"Biomasse";"Bamberg";"Bamberg";"09471";4;227,5;910;NA;NA;NA;111662;80,6;88952;48677;19193;4613;7419;2981;NA;6069
2005;"Solareinheit";"Bamberg";"Bamberg";"09471";52;38,8482307692308;2020,108;NA;NA;NA;111662;80,6;88952;48677;19193;4613;7419;2981;NA;6069
2005;"Verbrennung";"Bamberg";"Bamberg";"09471";1;5,3;5,3;NA;NA;NA;111662;80,6;88952;48677;19193;4613;7419;2981;NA;6069
2005;"Biomasse";"Bayreuth";"Bayreuth";"09472";7;180,714285714286;1265;NA;NA;NA;85960;79,9;67906;34356;19114;3166;5484;2312;NA;3474
2005;"Solareinheit";"Bayreuth";"Bayreuth";"09472";39;8,26871794871795;322,48;NA;NA;NA;85960;79,9;67906;34356;19114;3166;5484;2312;NA;3474
2005;"Biomasse";"Coburg";"Coburg";"09473";7;264,285714285714;1850;NA;NA;NA;71852;79,4;56444;24940;19075;2975;4678;2231;NA;2545
2005;"Solareinheit";"Coburg";"Coburg";"09473";66;11,3169696969697;746,92;NA;NA;NA;71852;79,4;56444;24940;19075;2975;4678;2231;NA;2545
2005;"Verbrennung";"Coburg";"Coburg";"09473";1;250;250;NA;NA;NA;71852;79,4;56444;24940;19075;2975;4678;2231;NA;2545
2005;"Biomasse";"Forchheim";"Forchheim";"09474";1;200;200;NA;NA;NA;86715;81,2;69641;36142;16890;4800;6083;2120;NA;3606
2005;"Solareinheit";"Forchheim";"Forchheim";"09474";23;10,3013043478261;236,93;NA;NA;NA;86715;81,2;69641;36142;16890;4800;6083;2120;NA;3606
2005;"Biomasse";"Hof";"Hof";"09475";4;460;1840;NA;NA;NA;84329;78,1;64919;30082;20564;3022;5373;2689;NA;3189
2005;"Solareinheit";"Hof";"Hof";"09475";16;13,2025;211,24;NA;NA;NA;84329;78,1;64919;30082;20564;3022;5373;2689;NA;3189
2005;"Solareinheit";"Kronach";"Kronach";"09476";7;10,7807142857143;75,465;NA;NA;NA;59816;78,1;45961;22898;14380;1544;3343;1489;NA;2307
2005;"Biomasse";"Kulmbach";"Kulmbach";"09477";2;145;290;NA;NA;NA;62383;78,1;48267;22334;15614;2315;3697;2081;NA;2226
2005;"Solareinheit";"Kulmbach";"Kulmbach";"09477";19;13,2857894736842;252,43;NA;NA;NA;62383;78,1;48267;22334;15614;2315;3697;2081;NA;2226
2005;"Biomasse";"Lichtenfels";"Lichtenfels";"09478";1;250;250;NA;NA;NA;55406;77,8;42210;23225;10670;1724;3065;1250;NA;2276
2005;"Solareinheit";"Lichtenfels";"Lichtenfels";"09478";21;27,8599523809524;585,059;NA;NA;NA;55406;77,8;42210;23225;10670;1724;3065;1250;NA;2276
2005;"Biomasse";"Wunsiedel i. Fichtelgebirge";"Wunsiedel i.Fichtelgebirge";"09479";3;323,333333333333;970;NA;NA;NA;65562;75;48233;20093;16998;2484;3626;2213;NA;2819
2005;"Solareinheit";"Wunsiedel i. Fichtelgebirge";"Wunsiedel i.Fichtelgebirge";"09479";13;11,0211538461538;143,275;NA;NA;NA;65562;75;48233;20093;16998;2484;3626;2213;NA;2819
2005;"Solareinheit";"Ansbach";"Ansbach";"09561";5;9,26;46,3;NA;NA;NA;30941;72,8;22222;8586;7731;2105;1825;934;NA;1041
2005;"Solareinheit";"Erlangen";"Erlangen";"09562";42;12,2519047619048;514,58;NA;NA;NA;73870;78,9;57588;21201;19450;7553;5635;2138;NA;1611
2005;"Verbrennung";"Erlangen";"Erlangen";"09562";1;48;48;NA;NA;NA;73870;78,9;57588;21201;19450;7553;5635;2138;NA;1611
2005;"Solareinheit";"Fürth";"Fürth";"09563";26;9,21038461538462;239,47;NA;NA;NA;81226;72,5;58096;21131;20806;5497;4822;3071;NA;2769
2005;"Solareinheit";"Nürnberg";"Nürnberg";"09564";5;1013,62;5068,1;NA;NA;NA;338386;75,3;251724;94931;87155;25437;20732;12819;NA;10650
2005;"Solareinheit";"Schwabach";"Schwabach";"09565";3;9,7;29,1;NA;NA;NA;28942;77,4;22126;9070;7226;1928;2029;954;NA;919
2005;"Biomasse";"Ansbach";"Ansbach";"09571";16;239,8125;3837;NA;NA;NA;139238;78;107175;51718;29192;7805;8551;3862;NA;6047
2005;"Solareinheit";"Ansbach";"Ansbach";"09571";103;18,0062912621359;1854,648;NA;NA;NA;139238;78;107175;51718;29192;7805;8551;3862;NA;6047
2005;"Verbrennung";"Ansbach";"Ansbach";"09571";1;30;30;NA;NA;NA;139238;78;107175;51718;29192;7805;8551;3862;NA;6047
2005;"Solareinheit";"Erlangen-Höchstadt";"Erlangen-Höchstadt";"09572";32;6,40609375;204,995;NA;NA;NA;98785;82,6;80808;36169;24583;7170;7549;2436;NA;2901
2005;"Verbrennung";"Erlangen-Höchstadt";"Erlangen-Höchstadt";"09572";1;250;250;NA;NA;NA;98785;82,6;80808;36169;24583;7170;7549;2436;NA;2901
2005;"Solareinheit";"Fürth";"Fürth";"09573";33;10,3036363636364;340,02;NA;NA;NA;87663;82,2;71282;29679;23519;5502;6588;2769;NA;3225
2005;"Wasser";"Fürth";"Fürth";"09573";1;9;9;NA;NA;NA;87663;82,2;71282;29679;23519;5502;6588;2769;NA;3225
2005;"Solareinheit";"Nürnberger Land";"Nürnberger Land";"09574";17;6,13529411764706;104,3;NA;NA;NA;127822;81,8;103383;43918;35034;8329;8358;3696;NA;4048
2005;"Biomasse";"Neustadt a.d. Aisch-Bad Windsheim";"Neustadt a.d.Aisch-Bad Windsheim";"09575";8;260,625;2085;NA;NA;NA;77072;77,7;59063;28838;16219;4161;4907;2043;NA;2895
2005;"Solareinheit";"Neustadt a.d. Aisch-Bad Windsheim";"Neustadt a.d.Aisch-Bad Windsheim";"09575";49;14,6711224489796;718,885;NA;NA;NA;77072;77,7;59063;28838;16219;4161;4907;2043;NA;2895
2005;"Verbrennung";"Neustadt a.d. Aisch-Bad Windsheim";"Neustadt a.d.Aisch-Bad Windsheim";"09575";2;52,75;105,5;NA;NA;NA;77072;77,7;59063;28838;16219;4161;4907;2043;NA;2895
2005;"Solareinheit";"Roth";"Roth";"09576";35;10,1866285714286;356,532;NA;NA;NA;95472;82,4;77231;37865;22849;5030;5896;2637;NA;2954
2005;"Verbrennung";"Roth";"Roth";"09576";1;176;176;NA;NA;NA;95472;82,4;77231;37865;22849;5030;5896;2637;NA;2954
2005;"Biomasse";"Weißenburg-Gunzenhausen";"Weißenburg-Gunzenhausen";"09577";1;500;500;NA;NA;NA;72577;77,7;55710;26747;16852;3417;4058;1741;NA;2895
2005;"Solareinheit";"Weißenburg-Gunzenhausen";"Weißenburg-Gunzenhausen";"09577";52;10,5381923076923;547,986;NA;NA;NA;72577;77,7;55710;26747;16852;3417;4058;1741;NA;2895
2005;"Verbrennung";"Weißenburg-Gunzenhausen";"Weißenburg-Gunzenhausen";"09577";1;5;5;NA;NA;NA;72577;77,7;55710;26747;16852;3417;4058;1741;NA;2895
2005;"Solareinheit";"Aschaffenburg";"Aschaffenburg";"09661";7;7,74142857142857;54,19;NA;NA;NA;49859;73;35736;15428;10020;3398;3849;1493;NA;1548
2005;"Solareinheit";"Schweinfurt";"Schweinfurt";"09662";7;6,11714285714286;42,82;NA;NA;NA;39663;71,3;27698;11023;9101;1873;2228;2079;NA;1394
2005;"Verbrennung";"Schweinfurt";"Schweinfurt";"09662";2;63,6;127,2;NA;NA;NA;39663;71,3;27698;11023;9101;1873;2228;2079;NA;1394
2005;"Solareinheit";"Würzburg";"Würzburg";"09663";17;8,60470588235294;146,28;NA;NA;NA;98365;76,2;74178;28539;21134;10648;7768;3009;NA;3080
2005;"Solareinheit";"Aschaffenburg";"Aschaffenburg";"09671";62;6,37975806451613;395,545;NA;NA;NA;132365;81,5;105960;51140;27763;7652;11034;3459;NA;4912
2005;"Biomasse";"Bad Kissingen";"Bad Kissingen";"09672";1;210;210;NA;NA;NA;86077;78,8;66879;35883;14156;3906;6168;3185;NA;3581
2005;"Solareinheit";"Bad Kissingen";"Bad Kissingen";"09672";24;7,54;180,96;NA;NA;NA;86077;78,8;66879;35883;14156;3906;6168;3185;NA;3581
2005;"Wasser";"Bad Kissingen";"Bad Kissingen";"09672";1;35;35;NA;NA;NA;86077;78,8;66879;35883;14156;3906;6168;3185;NA;3581
2005;"Solareinheit";"Rhön-Grabfeld";"Rhön-Grabfeld";"09673";52;29,7925961538462;1549,215;NA;NA;NA;65823;79,4;51413;28547;10241;2868;4786;2453;NA;2518
2005;"Verbrennung";"Rhön-Grabfeld";"Rhön-Grabfeld";"09673";3;8,53333333333333;25,6;NA;NA;NA;65823;79,4;51413;28547;10241;2868;4786;2453;NA;2518
2005;"Biomasse";"Haßberge";"Haßberge";"09674";4;320,1875;1280,75;NA;NA;NA;68682;80,3;54256;27215;13257;2872;4934;2784;NA;3194
2005;"Solareinheit";"Haßberge";"Haßberge";"09674";45;25,9764444444444;1168,94;NA;NA;NA;68682;80,3;54256;27215;13257;2872;4934;2784;NA;3194
2005;"Biomasse";"Kitzingen";"Kitzingen";"09675";3;404;1212;NA;NA;NA;67878;78,9;52833;25863;13755;3552;4932;2002;NA;2729
2005;"Solareinheit";"Kitzingen";"Kitzingen";"09675";46;13,3180434782609;612,63;NA;NA;NA;67878;78,9;52833;25863;13755;3552;4932;2002;NA;2729
2005;"Verbrennung";"Kitzingen";"Kitzingen";"09675";1;5,4;5,4;NA;NA;NA;67878;78,9;52833;25863;13755;3552;4932;2002;NA;2729
2005;"Solareinheit";"Miltenberg";"Miltenberg";"09676";26;12,0338461538462;312,88;NA;NA;NA;95989;79,6;75089;37701;20256;4820;6819;2196;NA;3297
